#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 08 23 22 26 999 99.0 99.0  0.52 15.38  5.70  89 9999.0 999.0  25.3 999.0 99.0 99.00
2022 08 23 22 56 999 99.0 99.0  0.50 14.29  5.61  93 9999.0 999.0  25.3 999.0 99.0 99.00
2022 08 23 23 26 999 99.0 99.0  0.52  7.69  4.85 116 9999.0 999.0  25.1 999.0 99.0 99.00
2022 08 23 23 56 999 99.0 99.0  0.63  8.33  3.93 109 9999.0 999.0  25.1 999.0 99.0 99.00
2022 08 24 00 26 999 99.0 99.0  0.64  8.33  4.10 111 9999.0 999.0  24.9 999.0 99.0 99.00
2022 08 24 00 56 999 99.0 99.0  0.56 14.29  4.40  82 9999.0 999.0  25.0 999.0 99.0 99.00
2022 08 24 01 26 999 99.0 99.0  0.55 13.33  4.77  92 9999.0 999.0  25.1 999.0 99.0 99.00
2022 08 24 01 56 999 99.0 99.0  0.51 14.29  5.24  86 9999.0 999.0  25.1 999.0 99.0 99.00
2022 08 24 02 26 999 99.0 99.0  0.52  8.33  5.82 111 9999.0 999.0  25.1 999.0 99.0 99.00
2022 08 24 02 56 999 99.0 99.0  0.48 14.29  6.07  99 9999.0 999.0  25.0 999.0 99.0 99.00
2022 08 24 03 26 999 99.0 99.0  0.45 14.29  5.64  72 9999.0 999.0  25.1 999.0 99.0 99.00
2022 08 24 03 56 999 99.0 99.0  0.43 14.29  6.24  97 9999.0 999.0  25.2 999.0 99.0 99.00
2022 08 24 04 26 999 99.0 99.0  0.43  7.69  6.35 114 9999.0 999.0  25.0 999.0 99.0 99.00
2022 08 24 04 56 999 99.0 99.0  0.42 14.29  6.81  92 9999.0 999.0  25.0 999.0 99.0 99.00
2022 08 24 05 26 999 99.0 99.0  0.45 14.29  7.27  87 9999.0 999.0  24.9 999.0 99.0 99.00
2022 08 24 05 56 999 99.0 99.0  0.41 14.29  6.88  92 9999.0 999.0  24.8 999.0 99.0 99.00
2022 08 24 06 26 999 99.0 99.0  0.42 13.33  7.16 102 9999.0 999.0  24.8 999.0 99.0 99.00
2022 08 24 06 56 999 99.0 99.0  0.43 13.33  7.08  90 9999.0 999.0  24.8 999.0 99.0 99.00
2022 08 24 07 26 999 99.0 99.0  0.45 13.33  7.75 102 9999.0 999.0  24.8 999.0 99.0 99.00
2022 08 24 07 56 999 99.0 99.0  0.40 13.33  7.46  85 9999.0 999.0  24.7 999.0 99.0 99.00
2022 08 24 08 26 999 99.0 99.0  0.46 13.33  7.30  85 9999.0 999.0  24.6 999.0 99.0 99.00
2022 08 24 08 56 999 99.0 99.0  0.46 15.38  6.97  93 9999.0 999.0  24.5 999.0 99.0 99.00
2022 08 24 09 26 999 99.0 99.0  0.45 14.29  6.89 109 9999.0 999.0  24.5 999.0 99.0 99.00
2022 08 24 09 56 999 99.0 99.0  0.48 14.29  6.81 100 9999.0 999.0  24.5 999.0 99.0 99.00
2022 08 24 10 26 999 99.0 99.0  0.51 13.33  6.80  94 9999.0 999.0  24.4 999.0 99.0 99.00
2022 08 24 10 56 999 99.0 99.0  0.50  5.88  6.50 124 9999.0 999.0  24.4 999.0 99.0 99.00
2022 08 24 11 26 999 99.0 99.0  0.51 13.33  6.52 102 9999.0 999.0  24.3 999.0 99.0 99.00
2022 08 24 11 56 999 99.0 99.0  0.50 15.38  6.40 118 9999.0 999.0  24.3 999.0 99.0 99.00
2022 08 24 12 26 999 99.0 99.0  0.53 15.38  6.37  90 9999.0 999.0  24.3 999.0 99.0 99.00
2022 08 24 12 56 999 99.0 99.0  0.51  5.56  6.05 120 9999.0 999.0  24.3 999.0 99.0 99.00
2022 08 24 13 26 999 99.0 99.0  0.52 14.29  6.26 100 9999.0 999.0  24.3 999.0 99.0 99.00
2022 08 24 13 56 999 99.0 99.0  0.52 15.38  6.52  89 9999.0 999.0  24.4 999.0 99.0 99.00
2022 08 24 14 26 999 99.0 99.0  0.50 14.29  6.11  97 9999.0 999.0  24.6 999.0 99.0 99.00
2022 08 24 14 56 999 99.0 99.0  0.49 13.33  6.09  82 9999.0 999.0  24.7 999.0 99.0 99.00
2022 08 24 15 26 999 99.0 99.0  0.48 15.38  6.28  87 9999.0 999.0  24.9 999.0 99.0 99.00
2022 08 24 15 56 999 99.0 99.0  0.50 15.38  6.37 103 9999.0 999.0  24.9 999.0 99.0 99.00
2022 08 24 16 26 999 99.0 99.0  0.52 14.29  6.14  96 9999.0 999.0  25.5 999.0 99.0 99.00
2022 08 24 16 56 999 99.0 99.0  0.49 15.38  5.78  94 9999.0 999.0  25.2 999.0 99.0 99.00
2022 08 24 17 26 999 99.0 99.0  0.54 14.29  6.18  93 9999.0 999.0  25.5 999.0 99.0 99.00
2022 08 24 17 56 999 99.0 99.0  0.52 14.29  5.97  83 9999.0 999.0  25.7 999.0 99.0 99.00
2022 08 24 18 26 999 99.0 99.0  0.52 15.38  6.18 103 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 24 18 56 999 99.0 99.0  0.57 14.29  6.34 100 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 24 19 26 999 99.0 99.0  0.52 14.29  6.24  90 9999.0 999.0  26.1 999.0 99.0 99.00
2022 08 24 19 56 999 99.0 99.0  0.52 14.29  5.89 102 9999.0 999.0  26.2 999.0 99.0 99.00
2022 08 24 20 26 999 99.0 99.0  0.49 15.38  6.28  89 9999.0 999.0  26.2 999.0 99.0 99.00
2022 08 24 20 56 999 99.0 99.0  0.51 15.38  6.45 100 9999.0 999.0  26.1 999.0 99.0 99.00
2022 08 24 21 26 999 99.0 99.0  0.48 14.29  6.49 114 9999.0 999.0  26.2 999.0 99.0 99.00
2022 08 24 21 56 999 99.0 99.0  0.49 13.33  6.20 103 9999.0 999.0  26.2 999.0 99.0 99.00
2022 08 24 22 26 999 99.0 99.0  0.51 15.38  7.09  83 9999.0 999.0  26.2 999.0 99.0 99.00
2022 08 24 22 56 999 99.0 99.0  0.47 15.38  6.83  90 9999.0 999.0  26.2 999.0 99.0 99.00
2022 08 24 23 26 999 99.0 99.0  0.46 15.38  6.81  87 9999.0 999.0  26.1 999.0 99.0 99.00
2022 08 24 23 56 999 99.0 99.0  0.44 14.29  6.91  73 9999.0 999.0  26.1 999.0 99.0 99.00
2022 08 25 00 26 999 99.0 99.0  0.46 15.38  7.46  93 9999.0 999.0  26.1 999.0 99.0 99.00
2022 08 25 00 56 999 99.0 99.0  0.50 15.38  8.18 100 9999.0 999.0  26.1 999.0 99.0 99.00
2022 08 25 01 26 999 99.0 99.0  0.47 13.33  7.60  73 9999.0 999.0  26.0 999.0 99.0 99.00
2022 08 25 01 56 999 99.0 99.0  0.46 14.29  7.92  80 9999.0 999.0  26.0 999.0 99.0 99.00
2022 08 25 02 26 999 99.0 99.0  0.47 15.38  7.82 102 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 25 02 56 999 99.0 99.0  0.47 14.29  7.94  82 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 25 03 26 999 99.0 99.0  0.44 15.38  7.55  97 9999.0 999.0  25.5 999.0 99.0 99.00
2022 08 25 03 56 999 99.0 99.0  0.47 14.29  8.12  86 9999.0 999.0  25.2 999.0 99.0 99.00
2022 08 25 04 26 999 99.0 99.0  0.45 15.38  8.14  86 9999.0 999.0  25.2 999.0 99.0 99.00
2022 08 25 04 56 999 99.0 99.0  0.44 14.29  7.89  96 9999.0 999.0  25.4 999.0 99.0 99.00
2022 08 25 05 26 999 99.0 99.0  0.46 14.29  8.00  89 9999.0 999.0  25.4 999.0 99.0 99.00
2022 08 25 05 56 999 99.0 99.0  0.46 13.33  7.86  73 9999.0 999.0  25.5 999.0 99.0 99.00
2022 08 25 06 26 999 99.0 99.0  0.42 14.29  7.26  89 9999.0 999.0  25.6 999.0 99.0 99.00
2022 08 25 06 56 999 99.0 99.0  0.47 14.29  8.03  79 9999.0 999.0  25.5 999.0 99.0 99.00
2022 08 25 07 26 999 99.0 99.0  0.47 14.29  7.51  93 9999.0 999.0  25.5 999.0 99.0 99.00
2022 08 25 07 56 999 99.0 99.0  0.48 14.29  8.31  89 9999.0 999.0  25.5 999.0 99.0 99.00
2022 08 25 08 26 999 99.0 99.0  0.47 13.33  7.84 103 9999.0 999.0  25.3 999.0 99.0 99.00
2022 08 25 08 56 999 99.0 99.0  0.47 13.33  7.66  86 9999.0 999.0  25.3 999.0 99.0 99.00
2022 08 25 09 26 999 99.0 99.0  0.46 13.33  7.65  76 9999.0 999.0  25.3 999.0 99.0 99.00
2022 08 25 09 56 999 99.0 99.0  0.48 14.29  7.85  90 9999.0 999.0  25.2 999.0 99.0 99.00
2022 08 25 10 26 999 99.0 99.0  0.47 14.29  7.85  97 9999.0 999.0  25.1 999.0 99.0 99.00
2022 08 25 10 56 999 99.0 99.0  0.50 14.29  8.04  76 9999.0 999.0  25.0 999.0 99.0 99.00
2022 08 25 11 26 999 99.0 99.0  0.49 14.29  7.81  99 9999.0 999.0  25.0 999.0 99.0 99.00
2022 08 25 11 56 999 99.0 99.0  0.50 14.29  7.90  87 9999.0 999.0  25.2 999.0 99.0 99.00
2022 08 25 12 26 999 99.0 99.0  0.46 13.33  7.56  89 9999.0 999.0  25.3 999.0 99.0 99.00
2022 08 25 12 56 999 99.0 99.0  0.51 14.29  7.87  92 9999.0 999.0  25.4 999.0 99.0 99.00
2022 08 25 13 26 999 99.0 99.0  0.48 14.29  8.31  94 9999.0 999.0  25.7 999.0 99.0 99.00
2022 08 25 13 56 999 99.0 99.0  0.46 13.33  7.51  78 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 25 14 26 999 99.0 99.0  0.47 15.38  7.73  79 9999.0 999.0  26.2 999.0 99.0 99.00
2022 08 25 14 56 999 99.0 99.0  0.47 14.29  7.38  79 9999.0 999.0  26.5 999.0 99.0 99.00
2022 08 25 15 26 999 99.0 99.0  0.44 13.33  7.06  85 9999.0 999.0  26.5 999.0 99.0 99.00
2022 08 25 15 56 999 99.0 99.0  0.45 13.33  7.27  96 9999.0 999.0  26.5 999.0 99.0 99.00
2022 08 25 16 26 999 99.0 99.0  0.46 14.29  7.42  94 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 25 16 56 999 99.0 99.0  0.44 14.29  7.23  83 9999.0 999.0  26.8 999.0 99.0 99.00
2022 08 25 17 26 999 99.0 99.0  0.44 13.33  6.98  78 9999.0 999.0  26.8 999.0 99.0 99.00
2022 08 25 17 56 999 99.0 99.0  0.45 13.33  7.57  79 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 25 18 26 999 99.0 99.0  0.45 14.29  7.51  79 9999.0 999.0  26.6 999.0 99.0 99.00
2022 08 25 18 56 999 99.0 99.0  0.48 13.33  7.60  89 9999.0 999.0  26.6 999.0 99.0 99.00
2022 08 25 19 26 999 99.0 99.0  0.49 13.33  6.77  97 9999.0 999.0  26.6 999.0 99.0 99.00
2022 08 25 19 56 999 99.0 99.0  0.51 14.29  5.83  76 9999.0 999.0  26.5 999.0 99.0 99.00
2022 08 25 20 26 999 99.0 99.0  0.55 13.33  5.55  73 9999.0 999.0  26.5 999.0 99.0 99.00
2022 08 25 20 56 999 99.0 99.0  0.52 13.33  5.17  97 9999.0 999.0  26.4 999.0 99.0 99.00
2022 08 25 21 26 999 99.0 99.0  0.54 14.29  4.83  87 9999.0 999.0  26.4 999.0 99.0 99.00
2022 08 25 21 56 999 99.0 99.0  0.52 13.33  4.77  86 9999.0 999.0  26.5 999.0 99.0 99.00
2022 08 25 22 26 999 99.0 99.0  0.56 14.29  5.42 109 9999.0 999.0  26.6 999.0 99.0 99.00
2022 08 25 22 56 999 99.0 99.0  0.57 13.33  5.88  97 9999.0 999.0  26.8 999.0 99.0 99.00
2022 08 25 23 26 999 99.0 99.0  0.58 13.33  6.44  85 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 25 23 56 999 99.0 99.0  0.55 14.29  6.19  79 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 26 00 26 999 99.0 99.0  0.56 14.29  6.06  93 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 26 00 56 999 99.0 99.0  0.58 13.33  6.60  87 9999.0 999.0  26.4 999.0 99.0 99.00
2022 08 26 01 26 999 99.0 99.0  0.60 13.33  6.92  93 9999.0 999.0  26.5 999.0 99.0 99.00
2022 08 26 01 56 999 99.0 99.0  0.63  9.09  6.89 116 9999.0 999.0  26.6 999.0 99.0 99.00
2022 08 26 02 26 999 99.0 99.0  0.64 14.29  7.24  92 9999.0 999.0  26.5 999.0 99.0 99.00
2022 08 26 02 56 999 99.0 99.0  0.68  8.33  7.46 120 9999.0 999.0  26.5 999.0 99.0 99.00
2022 08 26 03 26 999 99.0 99.0  0.67  8.33  7.62 118 9999.0 999.0  26.5 999.0 99.0 99.00
2022 08 26 03 56 999 99.0 99.0  0.73  9.09  7.77 107 9999.0 999.0  26.5 999.0 99.0 99.00
2022 08 26 04 26 999 99.0 99.0  0.68  8.33  7.58 113 9999.0 999.0  26.4 999.0 99.0 99.00
2022 08 26 04 56 999 99.0 99.0  0.75  8.33  7.70 103 9999.0 999.0  26.1 999.0 99.0 99.00
2022 08 26 05 26 999 99.0 99.0  0.80  9.09  7.75 109 9999.0 999.0  26.0 999.0 99.0 99.00
2022 08 26 05 56 999 99.0 99.0  0.79  8.33  7.78 109 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 26 06 26 999 99.0 99.0  0.76  9.09  7.64 110 9999.0 999.0  25.7 999.0 99.0 99.00
2022 08 26 06 56 999 99.0 99.0  0.75  8.33  7.47 107 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 26 07 26 999 99.0 99.0  0.76  8.33  7.54 102 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 26 07 56 999 99.0 99.0  0.81  8.33  7.48 104 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 26 08 26 999 99.0 99.0  0.84  8.33  7.19 102 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 26 08 56 999 99.0 99.0  0.82  9.09  6.57  97 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 26 09 26 999 99.0 99.0  0.92  9.09  5.37 104 9999.0 999.0  26.0 999.0 99.0 99.00
2022 08 26 09 56 999 99.0 99.0  0.93  8.33  5.20 110 9999.0 999.0  26.0 999.0 99.0 99.00
2022 08 26 10 26 999 99.0 99.0  0.91  8.33  5.12 107 9999.0 999.0  26.0 999.0 99.0 99.00
2022 08 26 10 56 999 99.0 99.0  0.85  8.33  5.03 104 9999.0 999.0  26.0 999.0 99.0 99.00
2022 08 26 11 26 999 99.0 99.0  0.92  8.33  5.44 109 9999.0 999.0  26.0 999.0 99.0 99.00
2022 08 26 11 56 999 99.0 99.0  0.85  8.33  5.53 107 9999.0 999.0  26.0 999.0 99.0 99.00
2022 08 26 12 26 999 99.0 99.0  0.83  8.33  5.85 110 9999.0 999.0  26.1 999.0 99.0 99.00
2022 08 26 12 56 999 99.0 99.0  0.84  7.69  6.00 110 9999.0 999.0  26.1 999.0 99.0 99.00
2022 08 26 13 26 999 99.0 99.0  0.76  8.33  5.87 113 9999.0 999.0  26.1 999.0 99.0 99.00
2022 08 26 13 56 999 99.0 99.0  0.84  8.33  6.27 113 9999.0 999.0  26.1 999.0 99.0 99.00
2022 08 26 14 26 999 99.0 99.0  0.72  8.33  5.61 117 9999.0 999.0  26.0 999.0 99.0 99.00
2022 08 26 14 56 999 99.0 99.0  0.77  8.33  5.49 113 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 26 15 26 999 99.0 99.0  0.74  7.69  5.06 109 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 26 15 56 999 99.0 99.0  0.81  8.33  5.33 109 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 26 16 26 999 99.0 99.0  0.78  8.33  4.89 111 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 26 16 56 999 99.0 99.0  0.82  8.33  5.26 111 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 26 17 26 999 99.0 99.0  0.82  7.69  5.06 111 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 26 17 56 999 99.0 99.0  0.75  8.33  4.73 103 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 26 18 26 999 99.0 99.0  0.75  8.33  4.84 107 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 26 18 56 999 99.0 99.0  0.78  7.69  4.76 111 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 26 19 26 999 99.0 99.0  0.83  8.33  4.99 104 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 26 19 56 999 99.0 99.0  0.89  8.33  5.11 102 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 26 20 26 999 99.0 99.0  0.91  7.69  4.94 109 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 26 20 56 999 99.0 99.0  0.92  7.69  5.03 109 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 26 21 26 999 99.0 99.0  0.90  7.69  5.02 109 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 26 21 56 999 99.0 99.0  0.89  7.69  5.00 106 9999.0 999.0  25.9 999.0 99.0 99.00
2022 08 26 22 26 999 99.0 99.0  0.86  7.69  4.62 114 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 26 22 56 999 99.0 99.0  0.95  8.33  4.99 104 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 26 23 26 999 99.0 99.0  0.88  7.69  4.60 110 9999.0 999.0  25.7 999.0 99.0 99.00
2022 08 26 23 56 999 99.0 99.0  0.93  7.69  4.87 110 9999.0 999.0  25.7 999.0 99.0 99.00
2022 08 27 00 26 999 99.0 99.0  0.88  7.69  4.89 109 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 27 00 56 999 99.0 99.0  0.88  7.69  4.86 110 9999.0 999.0  25.7 999.0 99.0 99.00
2022 08 27 01 26 999 99.0 99.0  0.83  7.69  5.13 109 9999.0 999.0  25.7 999.0 99.0 99.00
2022 08 27 01 56 999 99.0 99.0  0.85  8.33  5.56 110 9999.0 999.0  25.6 999.0 99.0 99.00
2022 08 27 02 26 999 99.0 99.0  0.75  8.33  5.38 104 9999.0 999.0  25.5 999.0 99.0 99.00
2022 08 27 02 56 999 99.0 99.0  0.71  7.69  5.54 107 9999.0 999.0  25.4 999.0 99.0 99.00
2022 08 27 03 26 999 99.0 99.0  0.71  7.69  5.85 114 9999.0 999.0  25.4 999.0 99.0 99.00
2022 08 27 03 56 999 99.0 99.0  0.66  8.33  5.85 109 9999.0 999.0  25.4 999.0 99.0 99.00
2022 08 27 04 26 999 99.0 99.0  0.70  7.69  6.14 114 9999.0 999.0  25.4 999.0 99.0 99.00
2022 08 27 04 56 999 99.0 99.0  0.72  7.69  6.42 109 9999.0 999.0  25.3 999.0 99.0 99.00
2022 08 27 05 26 999 99.0 99.0  0.66  7.69  6.14 111 9999.0 999.0  25.2 999.0 99.0 99.00
2022 08 27 05 56 999 99.0 99.0  0.63  7.69  6.16 102 9999.0 999.0  25.1 999.0 99.0 99.00
2022 08 27 06 26 999 99.0 99.0  0.64  7.69  6.37 104 9999.0 999.0  25.1 999.0 99.0 99.00
2022 08 27 06 56 999 99.0 99.0  0.69  7.69  6.36 109 9999.0 999.0  24.9 999.0 99.0 99.00
2022 08 27 07 26 999 99.0 99.0  0.64  7.14  6.14 106 9999.0 999.0  24.8 999.0 99.0 99.00
2022 08 27 07 56 999 99.0 99.0  0.69  7.69  6.37 103 9999.0 999.0  24.8 999.0 99.0 99.00
2022 08 27 08 26 999 99.0 99.0  0.65  7.69  6.21 102 9999.0 999.0  24.8 999.0 99.0 99.00
2022 08 27 08 56 999 99.0 99.0  0.62  7.14  6.22 109 9999.0 999.0  24.8 999.0 99.0 99.00
2022 08 27 09 26 999 99.0 99.0  0.60  7.69  6.36 109 9999.0 999.0  24.7 999.0 99.0 99.00
2022 08 27 09 56 999 99.0 99.0  0.63  7.69  6.47 106 9999.0 999.0  24.7 999.0 99.0 99.00
2022 08 27 10 26 999 99.0 99.0  0.59  7.69  6.29 104 9999.0 999.0  24.7 999.0 99.0 99.00
2022 08 27 10 56 999 99.0 99.0  0.62  7.69  6.58 109 9999.0 999.0  24.7 999.0 99.0 99.00
2022 08 27 11 26 999 99.0 99.0  0.56  7.69  6.33 104 9999.0 999.0  24.7 999.0 99.0 99.00
2022 08 27 11 56 999 99.0 99.0  0.58  7.69  6.54  93 9999.0 999.0  24.7 999.0 99.0 99.00
2022 08 27 12 26 999 99.0 99.0  0.58  7.69  6.57 100 9999.0 999.0  24.8 999.0 99.0 99.00
2022 08 27 12 56 999 99.0 99.0  0.58  7.69  6.76  99 9999.0 999.0  24.9 999.0 99.0 99.00
2022 08 27 13 26 999 99.0 99.0  0.55  7.69  6.62  96 9999.0 999.0  24.9 999.0 99.0 99.00
2022 08 27 13 56 999 99.0 99.0  0.54  7.69  6.66 107 9999.0 999.0  25.1 999.0 99.0 99.00
2022 08 27 14 26 999 99.0 99.0  0.51  7.69  6.41 103 9999.0 999.0  25.3 999.0 99.0 99.00
2022 08 27 14 56 999 99.0 99.0  0.48  7.69  6.52 109 9999.0 999.0  25.8 999.0 99.0 99.00
2022 08 27 15 26 999 99.0 99.0  0.50  7.69  6.71  96 9999.0 999.0  26.6 999.0 99.0 99.00
2022 08 27 15 56 999 99.0 99.0  0.53  7.69  6.80 104 9999.0 999.0  27.5 999.0 99.0 99.00
2022 08 27 16 26 999 99.0 99.0  0.51  7.14  6.66 104 9999.0 999.0  27.9 999.0 99.0 99.00
2022 08 27 16 56 999 99.0 99.0  0.53  7.69  6.73 100 9999.0 999.0  27.8 999.0 99.0 99.00
2022 08 27 17 26 999 99.0 99.0  0.55  7.69  7.03  99 9999.0 999.0  27.9 999.0 99.0 99.00
2022 08 27 17 56 999 99.0 99.0  0.51  7.14  6.59 102 9999.0 999.0  27.4 999.0 99.0 99.00
2022 08 27 18 26 999 99.0 99.0  0.52  7.14  6.80  99 9999.0 999.0  27.5 999.0 99.0 99.00
2022 08 27 18 56 999 99.0 99.0  0.54  7.14  6.94 100 9999.0 999.0  27.5 999.0 99.0 99.00
2022 08 27 19 26 999 99.0 99.0  0.55  7.14  6.81 100 9999.0 999.0  27.2 999.0 99.0 99.00
2022 08 27 19 56 999 99.0 99.0  0.50  7.14  6.74  99 9999.0 999.0  27.3 999.0 99.0 99.00
2022 08 27 20 26 999 99.0 99.0  0.55  7.14  6.55 102 9999.0 999.0  27.5 999.0 99.0 99.00
2022 08 27 20 56 999 99.0 99.0  0.59  7.14  5.17 102 9999.0 999.0  27.3 999.0 99.0 99.00
2022 08 27 21 26 999 99.0 99.0  0.58  6.67  5.10 100 9999.0 999.0  27.3 999.0 99.0 99.00
2022 08 27 21 56 999 99.0 99.0  0.60  6.67  5.14  94 9999.0 999.0  27.2 999.0 99.0 99.00
2022 08 27 22 26 999 99.0 99.0  0.59  6.67  5.34 106 9999.0 999.0  27.1 999.0 99.0 99.00
2022 08 27 22 56 999 99.0 99.0  0.52  7.69  5.36 106 9999.0 999.0  27.1 999.0 99.0 99.00
2022 08 27 23 26 999 99.0 99.0  0.53 11.76  5.60 102 9999.0 999.0  27.0 999.0 99.0 99.00
2022 08 27 23 56 999 99.0 99.0  0.56  6.67  5.95 107 9999.0 999.0  27.0 999.0 99.0 99.00
2022 08 28 00 26 999 99.0 99.0  0.54  7.14  5.90 106 9999.0 999.0  26.8 999.0 99.0 99.00
2022 08 28 00 56 999 99.0 99.0  0.56  7.14  6.20 102 9999.0 999.0  26.8 999.0 99.0 99.00
2022 08 28 01 26 999 99.0 99.0  0.60 12.50  6.66  96 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 01 56 999 99.0 99.0  0.55  7.14  6.63 109 9999.0 999.0  26.6 999.0 99.0 99.00
2022 08 28 02 26 999 99.0 99.0  0.56  7.14  6.67 107 9999.0 999.0  26.5 999.0 99.0 99.00
2022 08 28 02 56 999 99.0 99.0  0.55  6.67  6.87 104 9999.0 999.0  26.4 999.0 99.0 99.00
2022 08 28 03 26 999 99.0 99.0  0.52  7.14  6.72 107 9999.0 999.0  26.4 999.0 99.0 99.00
2022 08 28 03 56 999 99.0 99.0  0.50  6.67  6.79 102 9999.0 999.0  26.3 999.0 99.0 99.00
2022 08 28 04 26 999 99.0 99.0  0.50  7.14  6.87 106 9999.0 999.0  26.3 999.0 99.0 99.00
2022 08 28 04 56 999 99.0 99.0  0.55  7.14  7.14 109 9999.0 999.0  26.3 999.0 99.0 99.00
2022 08 28 05 26 999 99.0 99.0  0.51 11.11  7.16  92 9999.0 999.0  26.4 999.0 99.0 99.00
2022 08 28 05 56 999 99.0 99.0  0.51 11.76  7.05  92 9999.0 999.0  26.4 999.0 99.0 99.00
2022 08 28 06 26 999 99.0 99.0  0.46 10.53  6.75  86 9999.0 999.0  26.4 999.0 99.0 99.00
2022 08 28 06 56 999 99.0 99.0  0.48 12.50  6.93  92 9999.0 999.0  26.5 999.0 99.0 99.00
2022 08 28 07 26 999 99.0 99.0  0.52  7.14  7.09 102 9999.0 999.0  26.6 999.0 99.0 99.00
2022 08 28 07 56 999 99.0 99.0  0.49  9.88  6.93 100 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 08 26 999 99.0 99.0  0.48  7.14  6.79  99 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 08 56 999 99.0 99.0  0.52 11.11  6.98  86 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 09 26 999 99.0 99.0  0.48 12.50  6.83  90 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 09 56 999 99.0 99.0  0.50  7.14  6.87 103 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 10 26 999 99.0 99.0  0.52 11.76  6.98  96 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 10 56 999 99.0 99.0  0.54  7.14  6.89 106 9999.0 999.0  26.6 999.0 99.0 99.00
2022 08 28 11 26 999 99.0 99.0  0.55  7.14  6.92 102 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 11 56 999 99.0 99.0  0.52 11.11  6.55  93 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 12 26 999 99.0 99.0  0.52 11.76  6.53  87 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 12 56 999 99.0 99.0  0.56  6.67  6.68 106 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 13 26 999 99.0 99.0  0.54  7.14  6.54 102 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 13 56 999 99.0 99.0  0.54 11.76  6.18  92 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 14 26 999 99.0 99.0  0.52 11.76  5.39  85 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 14 56 999 99.0 99.0  0.52 11.76  4.92  93 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 15 26 999 99.0 99.0  0.53 11.76  4.79  93 9999.0 999.0  26.6 999.0 99.0 99.00
2022 08 28 15 56 999 99.0 99.0  0.54  6.67  4.91 104 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 16 26 999 99.0 99.0  0.57 11.11  4.97  94 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 16 56 999 99.0 99.0  0.57  7.14  4.63  94 9999.0 999.0  26.7 999.0 99.0 99.00
2022 08 28 17 26 999 99.0 99.0  0.58  7.14  4.51  97 9999.0 999.0  26.9 999.0 99.0 99.00
